start_house_number,end_house_number,odd_even_both,start_apartment_number,end_apartment_number,non_house_address_house_number,non_house_address_house_number_prefix,non_house_address_house_number_suffix,non_house_address_street_direction,non_house_address_street_name,non_house_address_street_suffix,non_house_address_address_direction,non_house_address_apartment,non_house_address_city,non_house_address_state,non_house_address_zip,precinct_id,precinct_split_id,id
901,1199,ODD,,,,,,,CHOYCE,ST,,,BURLINGTON,NC,27217,910019,710016377,9910018782
201,399,ODD,,,,,,,CHRIS,ST,,,MEBANE,NC,27302,9100137,710016637,9910018783
100,598,EVEN,,,,,,,CHRISTOPHER,DR,,,BURLINGTON,NC,27217,9100134,710018153,9910018784
101,599,ODD,,,,,,,CHRISTOPHER,DR,,,BURLINGTON,NC,27217,9100134,710018153,9910018785
5701,5999,ODD,,,,,,,CHRISTY'S,LN,,,MEBANE,NC,27302,9100125,710012257,9910018786
100,198,EVEN,,,,,,,CHUCK GARNER,TRL,,,GRAHAM,NC,27253,9100117,71001984,9910018787
106,108,EVEN,,,,,,,CHURCH,ST,,,ELON,NC,27244,910015,710015630,9910018788
400,598,EVEN,,,,,,,CIRCLE,DR,,,BURLINGTON,NC,27215,9100136,710015740,9910018789
100,198,EVEN,,,,,,,CIRCLE,DR,,,HAW RIVER,NC,27258,9100137,710016637,9910018790
101,199,ODD,,,,,,,CIRCLE,DR,,,HAW RIVER,NC,27258,9100137,710016637,9910018791
100,598,EVEN,,,,,,,CIRCLE,DR,,,MEBANE,NC,27302,9100124,710017654,9910018792
101,599,ODD,,,,,,,CIRCLE,DR,,,MEBANE,NC,27302,9100124,710017654,9910018793
3500,4398,EVEN,,,,,,,CLAPP MILL,RD,,,BURLINGTON,NC,27215,910012,710016528,9910018794
3501,4399,ODD,,,,,,,CLAPP MILL,RD,,,BURLINGTON,NC,27215,910012,710016528,9910018795
3601,3899,ODD,,,,,,,CLAREMONT,TRL,,,GRAHAM,NC,27253,9100121,710011723,9910018796
100,2298,EVEN,,,,,,,CLARK,RD,,,SNOW CAMP,NC,27349,9100119,710011518,9910018799
101,2299,ODD,,,,,,,CLARK,RD,,,SNOW CAMP,NC,27349,9100119,710011518,9910018800
2601,2799,ODD,,,,,,,CLAUDE SIMPSON,RD,,,BURLINGTON,NC,27217,910019,710016377,9910018801
2800,3098,EVEN,,,,,,,CLAUDE SIMPSON,RD,,,ELON,NC,27244,910019,710016377,9910018802
2801,3099,ODD,,,,,,,CLAUDE SIMPSON,RD,,,ELON,NC,27244,910019,710016377,9910018803
701,799,ODD,,,,,,,CLAY,CT,,,BURLINGTON,NC,27215,9100131,710013954,9910018804
501,599,ODD,,,,,,,CLAY,ST,,,BURLINGTON,NC,27215,9100131,710013954,9910018805
201,399,ODD,,,,,,,CLAYTON,PL,,,HAW RIVER,NC,27258,9100137,710016637,9910018806
3900,3998,EVEN,,,,,,,CLEAR VIEW,DR,,,MEBANE,NC,27302,9100123,710011692,9910018807
3901,3999,ODD,,,,,,,CLEAR VIEW,DR,,,MEBANE,NC,27302,9100123,710011692,9910018808
300,498,EVEN,,,,,,,CLEVELAND,AVE,,,BURLINGTON,NC,27215,9100135,710011554,9910018809
301,499,ODD,,,,,,,CLEVELAND,AVE,,,BURLINGTON,NC,27215,9100135,710011554,9910018810
401,499,ODD,,,,,,,CLEVELAND,CT,,,BURLINGTON,NC,27215,9100135,710011554,9910018811
101,199,ODD,,,,,,,CLEVELAND,ST,,,ELON,NC,27244,910015,710015630,9910018812
2601,2799,ODD,,,,,,,CLIFF VIEW,DR,,,GRAHAM,NC,27253,9100121,710011723,9910018813
2600,2898,EVEN,,,,,,,CLIFFORD RAY,RD,,,HAW RIVER,NC,27258,9100120,710013664,9910018814
2601,2899,ODD,,,,,,,CLIFFORD RAY,RD,,,HAW RIVER,NC,27258,9100120,710013664,9910018815
1400,1498,EVEN,,,,,,,CLIMAX,ST,,,BURLINGTON,NC,27217,9100116,710014068,9910018816
1401,1499,ODD,,,,,,,CLIMAX,ST,,,BURLINGTON,NC,27217,9100116,710014068,9910018817
300,598,EVEN,,,,,,,CLIMAX,ST,,,GRAHAM,NC,27253,9100114,710012678,9910018818
301,599,ODD,,,,,,,CLIMAX,ST,,,GRAHAM,NC,27253,9100114,710012678,9910018819
1300,1498,EVEN,,,,,,,CLOVERDALE,ST,,,BURLINGTON,NC,27217,9100133,710017335,9910018820
1301,1499,ODD,,,,,,,CLOVERDALE,ST,,,BURLINGTON,NC,27217,9100133,710017335,9910018821
100,198,EVEN,,,,,,,CLYDE GRAVES,LN,,,GRAHAM,NC,27253,9100117,71001984,9910018822
101,199,ODD,,,,,,,CLYDE GRAVES,LN,,,GRAHAM,NC,27253,9100117,71001984,9910018823
3300,3598,EVEN,,,,,,,CLYDE THOMPSON,TRL,,,BURLINGTON,NC,27217,9100110,710017845,9910018824
100,398,EVEN,,,,,,,COACHLIGHT,TRL,,,BURLINGTON,NC,27215,910016,710015686,9910018825
101,399,ODD,,,,,,,COACHLIGHT,TRL,,,BURLINGTON,NC,27215,910016,710015686,9910018826
2900,3098,EVEN,,,,,,,COACHWAY,DR,,,MEBANE,NC,27302,9100121,710011723,9910018827
2901,3099,ODD,,,,,,,COACHWAY,DR,,,MEBANE,NC,27302,9100121,710011723,9910018828
4400,4798,EVEN,,,,,,,COBB,RD,,,LIBERTY,NC,27298,910012,710016528,9910018829
4401,4799,ODD,,,,,,,COBB,RD,,,LIBERTY,NC,27298,910012,710016528,9910018830
3200,3398,EVEN,,,,,,,COBB FARM,TRL,,,MEBANE,NC,27302,9100125,710012257,9910018831
3201,3399,ODD,,,,,,,COBB FARM,TRL,,,MEBANE,NC,27302,9100125,710012257,9910018832
400,498,EVEN,,,,,,,COBBLESTONE,CT,,,BURLINGTON,NC,27215,910016,710015686,9910018833
401,499,ODD,,,,,,,COBBLESTONE,CT,,,BURLINGTON,NC,27215,910016,710015686,9910018834
2700,2798,EVEN,,,,,,,COBBSIDE,DR,,,BURLINGTON,NC,27215,910016,710015686,9910018835
2701,2799,ODD,,,,,,,COBBSIDE,DR,,,BURLINGTON,NC,27215,910016,710015686,9910018836
6500,8598,EVEN,,,,,,,COBLE MILL,RD,,,SNOW CAMP,NC,27349,910011,710017878,9910018837
6501,8599,ODD,,,,,,,COBLE MILL,RD,,,SNOW CAMP,NC,27349,910011,710017878,9910018838
8500,9098,EVEN,,,,,,,COCOA,RD,,,LIBERTY,NC,27298,910011,710017878,9910018839
8501,9099,ODD,,,,,,,COCOA,RD,,,LIBERTY,NC,27298,910011,710017878,9910018840
4400,4698,EVEN,,,,,,,COGGINS,RD,,,GRAHAM,NC,27253,9100117,71001984,9910018841
4401,4699,ODD,,,,,,,COGGINS,RD,,,GRAHAM,NC,27253,9100117,71001984,9910018842
100,398,EVEN,,,,,,,COLCLOUGH HALL,,,,ELON,NC,27244,910013,710012825,9910018843
101,399,ODD,,,,,,,COLCLOUGH HALL,,,,ELON,NC,27244,910013,710012825,9910018844
1001,1099,ODD,,,,,,,COLD SPRING,LN,,,HAW RIVER,NC,27258,9100137,710016637,9910018845
3100,3198,EVEN,,,,,,,COLE,TRL,,,GRAHAM,NC,27253,9100121,710011723,9910018846
3101,3199,ODD,,,,,,,COLE,TRL,,,GRAHAM,NC,27253,9100121,710011723,9910018847
800,898,EVEN,,,,,,,COLEMAN,RD,,,BURLINGTON,NC,27217,9100111,710018056,9910018848
200,598,EVEN,,,,,,,COLLEGE,ST,,,GRAHAM,NC,27253,9100114,710012678,9910018849
201,599,ODD,,,,,,,COLLEGE,ST,,,GRAHAM,NC,27253,9100114,710012678,9910018850
1200,1498,EVEN,,,,,,,COLLINS,DR,,,BURLINGTON,NC,27215,9100131,710013954,9910018851
1201,1499,ODD,,,,,,,COLLINS,DR,,,BURLINGTON,NC,27215,9100131,710013954,9910018852
100,498,EVEN,,,,,,,COLLINWOOD,DR,,,BURLINGTON,NC,27215,910016,710015686,9910018853
101,499,ODD,,,,,,,COLLINWOOD,DR,,,BURLINGTON,NC,27215,910016,710015686,9910018854
7801,7899,ODD,,,,,,,COLTRANE,TRL,,,LIBERTY,NC,27298,910011,710017878,9910018855
200,698,EVEN,,,,,,,COLUMBIA,AVE,,,BURLINGTON,NC,27217,9100133,710017335,9910018856
201,699,ODD,,,,,,,COLUMBIA,AVE,,,BURLINGTON,NC,27217,9100133,710017335,9910018857
2500,2598,EVEN,,,,,,,COLUMBINE,LN,,,BURLINGTON,NC,27215,9100128,710014523,9910018858
2501,2599,ODD,,,,,,,COLUMBINE,LN,,,BURLINGTON,NC,27215,9100128,710014523,9910018859
2100,2298,EVEN,,,,,,,COMBS,ST,,,BURLINGTON,NC,27215,9100116,710014068,9910018860
2101,2299,ODD,,,,,,,COMBS,ST,,,BURLINGTON,NC,27215,9100116,710014068,9910018861
3100,3198,EVEN,,,,,,,COMMERCE,PL,,,BURLINGTON,NC,27215,910016,710015686,9910018862
3101,3199,ODD,,,,,,,COMMERCE,PL,,,BURLINGTON,NC,27215,910016,710015686,9910018863
1110,1112,EVEN,,,,,,,COOK,RD,,,GIBSONVILLE,NC,27249,910017,710011288,9910018864
3417,3599,ODD,,,,,,,COOK,ST,,,MEBANE,NC,27302,9100122,710011796,9910018865
600,1198,EVEN,,,,,,,COOK MILL,RD,,,MEBANE,NC,27302,9100123,710011692,9910018866
601,1199,ODD,,,,,,,COOK MILL,RD,,,MEBANE,NC,27302,9100123,710011692,9910018867
4000,4298,EVEN,,,,,,,COPELAND,TER,,,GRAHAM,NC,27253,9100118,710016476,9910018870
4001,4299,ODD,,,,,,,COPELAND,TER,,,GRAHAM,NC,27253,9100118,710016476,9910018871
501,699,ODD,,,,,,,COPPER MINE,RD,,,GRAHAM,NC,27253,9100118,710016476,9910018872
2700,3998,EVEN,,,,,,,CORBETT,RD,,,MEBANE,NC,27302,9100125,710012257,9910018873
2701,3999,ODD,,,,,,,CORBETT,RD,,,MEBANE,NC,27302,9100125,710012257,9910018874
101,199,ODD,,,,,,,CORNWALLIS,CT,,,MEBANE,NC,27302,9100123,710014011,9910018877
800,898,EVEN,,,,,,,CORNWALLIS,DR,,,BURLINGTON,NC,27215,9100126,710015124,9910018878
801,899,ODD,,,,,,,CORNWALLIS,DR,,,BURLINGTON,NC,27215,9100126,710015124,9910018879
100,198,EVEN,,,,,,,CORNWALLIS,DR,,,MEBANE,NC,27302,9100123,710014011,9910018880
101,199,ODD,,,,,,,CORNWALLIS,DR,,,MEBANE,NC,27302,9100123,710014011,9910018881
600,798,EVEN,,,,,,,CORREGIDOR,ST,,,MEBANE,NC,27302,9100124,710017654,9910018882
601,799,ODD,,,,,,,CORREGIDOR,ST,,,MEBANE,NC,27302,9100124,710017654,9910018883
700,798,EVEN,,,,,,,COTTAGE,PL,,,BURLINGTON,NC,27217,9100111,710012166,9910018884
701,799,ODD,,,,,,,COTTAGE,PL,,,BURLINGTON,NC,27217,9100111,710012166,9910018885
6300,6498,EVEN,,,,,,,COTTON,RD,,,SNOW CAMP,NC,27349,910011,710017878,9910018886
6301,6499,ODD,,,,,,,COTTON,RD,,,SNOW CAMP,NC,27349,910011,710017878,9910018887
2364,2392,EVEN,,,,,,,COUNCIL,RD,,,GRAHAM,NC,27253,9100112,710017710,9910018888
2901,2999,ODD,,,,,,,COUNCILMAN,DR,,,BURLINGTON,NC,27215,910012,710016780,9910018889
5101,5999,ODD,,,,,,,COUNTRY,LN,,,SNOW CAMP,NC,27349,910011,710017878,9910018890
2300,2398,EVEN,,,,,,,COUNTRY CLUB,TRL,,,GRAHAM,NC,27253,9100120,71001187,9910018891
3400,3498,EVEN,,,,,,,COUNTRY HILL,LN,,,BURLINGTON,NC,27217,9100110,710017845,9910018892
3401,3499,ODD,,,,,,,COUNTRY HILL,LN,,,BURLINGTON,NC,27217,9100110,710017845,9910018893
6400,8198,EVEN,,,,,,,COUNTY LINE,RD,,,LIBERTY,NC,27298,910011,710017878,9910018894
6401,8199,ODD,,,,,,,COUNTY LINE,RD,,,LIBERTY,NC,27298,910011,710017878,9910018895
200,498,EVEN,,,,,,,COURTLAND,TER,,,BURLINGTON,NC,27217,9100134,710015349,9910018898
201,499,ODD,,,,,,,COURTLAND,TER,,,BURLINGTON,NC,27217,9100134,710015349,9910018899
3200,3318,EVEN,,,,,,,COVENTRY,PL,,,BURLINGTON,NC,27215,910014,710012767,9910018900
100,198,EVEN,,,,,,,COVESIDE,TRL,,,BURLINGTON,NC,27217,9100110,710017845,9910018901
101,199,ODD,,,,,,,COVESIDE,TRL,,,BURLINGTON,NC,27217,9100110,710017845,9910018902
2701,2799,ODD,,,,,,,COVEY,CT,,,SNOW CAMP,NC,27349,9100119,710011518,9910018903
101,199,ODD,,,,,,,CRAIG,ST,,,BURLINGTON,NC,27215,9100136,710015740,9910018906
400,498,EVEN,,,,,,,CRATER,ST,,,BURLINGTON,NC,27217,9100134,710015349,9910018907
401,499,ODD,,,,,,,CRATER,ST,,,BURLINGTON,NC,27217,9100134,710015349,9910018908
2900,2998,EVEN,,,,,,,CREEK POINT,PL,,,GRAHAM,NC,27253,9100121,710011723,9910018911
2901,2999,ODD,,,,,,,CREEK POINT,PL,,,GRAHAM,NC,27253,9100121,710011723,9910018912
2700,3098,EVEN,,,,,,,CREEK POINT,RD,,,GRAHAM,NC,27253,9100121,710011723,9910018913
2701,3099,ODD,,,,,,,CREEK POINT,RD,,,GRAHAM,NC,27253,9100121,710011723,9910018914
1201,1499,ODD,,,,,,,CREEKBEND,LN,,,GRAHAM,NC,27253,9100137,710018107,9910018915
400,498,EVEN,,,,,,,CREEKSIDE,CT,,,GRAHAM,NC,27253,9100114,710012678,9910018916
401,499,ODD,,,,,,,CREEKSIDE,CT,,,GRAHAM,NC,27253,9100114,710012678,9910018917
1,99,ODD,,,,,,,CREEKVIEW,DR,,,GRAHAM,NC,27253,9100112,710011880,9910018918
3200,3298,EVEN,,,,,,,CREEKWOOD,DR,,,GRAHAM,NC,27253,9100117,71001984,9910018919
3201,3299,ODD,,,,,,,CREEKWOOD,DR,,,GRAHAM,NC,27253,9100117,71001984,9910018920
400,498,EVEN,,,,,,,CRESCENT,AVE,,,BURLINGTON,NC,27217,9100134,710015349,9910018921
401,499,ODD,,,,,,,CRESCENT,AVE,,,BURLINGTON,NC,27217,9100134,710015349,9910018922
2700,2798,EVEN,,,,,,,CRESCENT HILL,CT,,,MEBANE,NC,27302,9100120,710013664,9910018925
2701,2799,ODD,,,,,,,CRESCENT HILL,CT,,,MEBANE,NC,27302,9100120,710013664,9910018926
2200,2698,EVEN,,,,,,,CRESCENT HILL,DR,,,MEBANE,NC,27302,9100120,710013664,9910018927
2201,2699,ODD,,,,,,,CRESCENT HILL,DR,,,MEBANE,NC,27302,9100120,710013664,9910018928
600,698,EVEN,,,,,,,CRESTVIEW,DR,,,BURLINGTON,NC,27217,9100134,710015349,9910018929
601,699,ODD,,,,,,,CRESTVIEW,DR,,,BURLINGTON,NC,27217,9100134,710015349,9910018930
2900,2998,EVEN,,,,,,,CRESTWOOD,CT,,,BURLINGTON,NC,27215,9100128,710014523,9910018931
2901,2999,ODD,,,,,,,CRESTWOOD,CT,,,BURLINGTON,NC,27215,9100128,710014523,9910018932
2700,2898,EVEN,,,,,,,CRESTWOOD,DR,,,BURLINGTON,NC,27215,9100128,710014523,9910018933
2701,2899,ODD,,,,,,,CRESTWOOD,DR,,,BURLINGTON,NC,27215,9100128,710014523,9910018934
3200,3298,EVEN,,,,,,,CRISP,TRL,,,MEBANE,NC,27302,9100125,710012257,9910018935
3201,3299,ODD,,,,,,,CRISP,TRL,,,MEBANE,NC,27302,9100125,710012257,9910018936
500,598,EVEN,,,,,,,CRISSMAN,AVE,,,ELON,NC,27244,910013,71001760,9910018937
501,599,ODD,,,,,,,CRISSMAN,AVE,,,ELON,NC,27244,910013,71001760,9910018938
1700,1898,EVEN,,,,,,,CRISSY,LN,,,GRAHAM,NC,27253,9100121,710011723,9910018939
1701,1899,ODD,,,,,,,CRISSY,LN,,,GRAHAM,NC,27253,9100121,710011723,9910018940
2100,2198,EVEN,,,,,,,CROSBY,DR,,,BURLINGTON,NC,27215,9100127,710015652,9910018941
2101,2199,ODD,,,,,,,CROSBY,DR,,,BURLINGTON,NC,27215,9100127,710015652,9910018942
100,498,EVEN,,,,,,,CROSS,ST,,,BURLINGTON,NC,27217,9100133,710017335,9910018943
1400,1498,EVEN,,,,,,,CROSS COUNTRY,LN,,,BURLINGTON,NC,27217,9100134,710018153,9910018944
5900,6098,EVEN,,,,,,,CROSSCREEK,DR,,,MEBANE,NC,27302,9100121,710011723,9910018945
5901,6099,ODD,,,,,,,CROSSCREEK,DR,,,MEBANE,NC,27302,9100121,710011723,9910018946
2700,2998,EVEN,,,,,,,AUBURN,DR,,,BURLINGTON,NC,27215,910016,710014759,9910018947
5200,5298,EVEN,,,,,,,CRUMPLER,LN,,,GRAHAM,NC,27253,9100121,710011723,9910018948
2800,2998,EVEN,,,,,,,CRUMPTON,TRL,,,BURLINGTON,NC,27217,9100125,710012257,9910018949
2801,2999,ODD,,,,,,,CRUMPTON,TRL,,,BURLINGTON,NC,27217,9100125,710012257,9910018950
8500,8898,EVEN,,,,,,,CRUTCHFIELD,RD,,,SNOW CAMP,NC,27349,9100119,710011518,9910018951
8501,8899,ODD,,,,,,,CRUTCHFIELD,RD,,,SNOW CAMP,NC,27349,9100119,710011518,9910018952
1101,1199,ODD,,,,,,,CRYSTAL,LN,,,MEBANE,NC,27302,9100124,710014533,9910018953
2101,2199,ODD,,,,,,,CRYSTAL SPRING,CT,,,HAW RIVER,NC,27258,9100121,710011723,9910018954
5100,5698,EVEN,,,,,,,CUCUMBER BRANCH,RD,,,SNOW CAMP,NC,27349,9100118,710016476,9910018955
5101,5699,ODD,,,,,,,CUCUMBER BRANCH,RD,,,SNOW CAMP,NC,27349,9100118,710016476,9910018956
2500,2798,EVEN,,,,,,,CULBERSON,LN,,,HAW RIVER,NC,27258,9100120,710013664,9910018957
2501,2799,ODD,,,,,,,CULBERSON,LN,,,HAW RIVER,NC,27258,9100120,710013664,9910018958
100,110,EVEN,,,,,,,CUMMINGS,ST,,,GIBSONVILLE,NC,27249,910017,710011288,9910018959
101,799,ODD,,,,,,,CUMMINGS,ST,,,GIBSONVILLE,NC,27249,910017,710011288,9910018960
3500,3598,EVEN,,,,,,,CUNNINGHAM,DR,,,HAW RIVER,NC,27258,9100121,710011723,9910018961
3501,3599,ODD,,,,,,,CUNNINGHAM,DR,,,HAW RIVER,NC,27258,9100121,710011723,9910018962
200,298,EVEN,,,,,,,CURRY,ST,,,MEBANE,NC,27302,9100124,710014533,9910018963
201,299,ODD,,,,,,,CURRY,ST,,,MEBANE,NC,27302,9100124,710014533,9910018964
7500,7698,EVEN,,,,,,,CURTIS,TRL,,,SNOW CAMP,NC,27349,910011,710017878,9910018965
7501,7699,ODD,,,,,,,CURTIS,TRL,,,SNOW CAMP,NC,27349,910011,710017878,9910018966
100,198,EVEN,,,,,,,CUTLER,TRL,,,MEBANE,NC,27302,9100123,710011692,9910018967
101,199,ODD,,,,,,,CUTLER,TRL,,,MEBANE,NC,27302,9100123,710011692,9910018968
7300,7498,EVEN,,,,,,,CYPRESS,DR,,,GRAHAM,NC,27253,9100118,710016476,9910018969
7301,7499,ODD,,,,,,,CYPRESS,DR,,,GRAHAM,NC,27253,9100118,710016476,9910018970
200,298,EVEN,,,,,,,CYPRESS,PT,,,MEBANE,NC,27302,9100123,710014011,9910018971
600,798,EVEN,,,,,,,DAILEY,ST,,,BURLINGTON,NC,27217,9100134,710015349,9910018972
601,799,ODD,,,,,,,DAILEY,ST,,,BURLINGTON,NC,27217,9100134,710015349,9910018973
4400,5198,EVEN,,,,,,,DAILEY STORE,RD,,,BURLINGTON,NC,27217,9100125,710012257,9910018974
4401,5199,ODD,,,,,,,DAILEY STORE,RD,,,BURLINGTON,NC,27217,9100125,710012257,9910018975
400,498,EVEN,,,,,,,DALKIN,CT,,,BURLINGTON,NC,27215,9100128,710014523,9910018976
401,499,ODD,,,,,,,DALKIN,CT,,,BURLINGTON,NC,27215,9100128,710014523,9910018977
2600,2898,EVEN,,,,,,,DALLAS,DR,,,MEBANE,NC,27302,9100121,710011723,9910018978
2601,2899,ODD,,,,,,,DALLAS,DR,,,MEBANE,NC,27302,9100121,710011723,9910018979
3600,3998,EVEN,,,,,,,DANBROOK,RD,,,BURLINGTON,NC,27215,910016,710014759,9910018980
1601,1699,ODD,,,,,,,DANDORA,DR,,,BURLINGTON,NC,27217,910013,71001760,9910018981
3400,3998,EVEN,,,,,,,DANIELEY WATER WHEEL,RD,,,BURLINGTON,NC,27217,910019,710016377,9910018982
3401,3999,ODD,,,,,,,DANIELEY WATER WHEEL,RD,,,BURLINGTON,NC,27217,910019,710016377,9910018983
1501,1899,ODD,,,,,,,DARRELL,DR,,,GRAHAM,NC,27253,9100112,710017710,9910018984
1000,1098,EVEN,,,,,,,DAVIS,LN,,,GRAHAM,NC,27253,9100115,710018377,9910018985
1001,1099,ODD,,,,,,,DAVIS,LN,,,GRAHAM,NC,27253,9100115,710018377,9910018986
2001,2199,ODD,,,,,,,DAVIS,RD,,,GRAHAM,NC,27253,9100121,710011723,9910018987
2200,2398,EVEN,,,,,,,DAVIS,RD,,,HAW RIVER,NC,27258,9100121,710011723,9910018988
2201,2399,ODD,,,,,,,DAVIS,RD,,,HAW RIVER,NC,27258,9100121,710011723,9910018989
5800,5998,EVEN,,,,,,,DAVIS MOUNTAIN,LN,,,SNOW CAMP,NC,27349,9100118,710016476,9910018990
5801,5999,ODD,,,,,,,DAVIS MOUNTAIN,LN,,,SNOW CAMP,NC,27349,9100118,710016476,9910018991
100,198,EVEN,,,,,,,DAWN,CT,,,MEBANE,NC,27302,9100124,710017654,9910018992
101,199,ODD,,,,,,,DAWN,CT,,,MEBANE,NC,27302,9100124,710017654,9910018993
5100,5298,EVEN,,,,,,,DAWNWOOD,DR,,,GRAHAM,NC,27253,9100121,710011723,9910018994
5101,5298,ODD,,,,,,,DAWNWOOD,DR,,,GRAHAM,NC,27253,9100121,710011723,9910018995
800,998,EVEN,,,,,,,DAY,AVE,,,BURLINGTON,NC,27217,9100134,710015349,9910018996
801,999,ODD,,,,,,,DAY,AVE,,,BURLINGTON,NC,27217,9100134,710015349,9910018997
2700,2798,EVEN,,,,,,,DEE,ST,,,BURLINGTON,NC,27215,910016,710015686,9910018998
2701,2799,ODD,,,,,,,DEE,ST,,,BURLINGTON,NC,27215,910016,710015686,9910018999
1300,1398,EVEN,,,,,,,DEERCROFT,CT,,,GRAHAM,NC,27253,9100122,710011796,9910019000
3700,3898,EVEN,,,,,,,DEERFIELD,DR,,,BURLINGTON,NC,27215,910012,710016528,9910019001
3701,3899,ODD,,,,,,,DEERFIELD,DR,,,BURLINGTON,NC,27215,910012,710016528,9910019002
600,1498,EVEN,,,,,,,DEERFIELD,TRCE,,,MEBANE,NC,27302,9100124,710017654,9910019003
601,1499,ODD,,,,,,,DEERFIELD,TRCE,,,MEBANE,NC,27302,9100124,710017654,9910019004
1800,2098,EVEN,,,,,,,DELAINE,DR,,,BURLINGTON,NC,27215,910012,710016528,9910019005
1801,2099,ODD,,,,,,,DELAINE,DR,,,BURLINGTON,NC,27215,910012,710016528,9910019006
3300,3398,EVEN,,,,,,,DELANEY,CT,,,BURLINGTON,NC,27215,9100128,710014523,9910019007
3301,3399,ODD,,,,,,,DELANEY,CT,,,BURLINGTON,NC,27215,9100128,710014523,9910019008
400,898,EVEN,,,,,,,DELAWARE,AVE,,,BURLINGTON,NC,27217,9100133,710017335,9910019009
401,899,ODD,,,,,,,DELAWARE,AVE,,,BURLINGTON,NC,27217,9100133,710017335,9910019010
2,198,EVEN,,,,,,,DENISE,DR,,,BURLINGTON,NC,27215,9100126,710015124,9910019011
1,199,ODD,,,,,,,DENISE,DR,,,BURLINGTON,NC,27215,9100126,710015124,9910019012
1900,1998,EVEN,,,,,,,DENNIS,DR,,,BURLINGTON,NC,27215,910012,710016528,9910019013
300,398,EVEN,,,,,,,DENNY,CIR,,,GRAHAM,NC,27253,9100113,710016331,9910019014
301,399,ODD,,,,,,,DENNY,CIR,,,GRAHAM,NC,27253,9100113,710016331,9910019015
401,499,ODD,,,,,,,DERBY,CT,,,MEBANE,NC,27302,9100123,710011692,9910019016
2401,2499,ODD,,,,,,,DEVONSHIRE,CT,,,BURLINGTON,NC,27215,910014,710012767,9910019017
400,498,EVEN,,,,,,,DEVONSHIRE,LN,,,BURLINGTON,NC,27215,910016,710015686,9910019018
401,499,ODD,,,,,,,DEVONSHIRE,LN,,,BURLINGTON,NC,27215,910016,710015686,9910019019
146,160,EVEN,,,,,,,DEWEY,DR,,,GRAHAM,NC,27253,9100112,710017710,9910019020
145,159,ODD,,,,,,,DEWEY,DR,,,GRAHAM,NC,27253,9100112,710017710,9910019021
100,198,EVEN,,,,,,,DICKEY,RD,,,MEBANE,NC,27302,9100137,710018410,9910019023
101,199,ODD,,,,,,,DICKEY,RD,,,MEBANE,NC,27302,9100137,710018410,9910019024
2600,3002,EVEN,,,,,,,DICKEY MILL,RD,,,BURLINGTON,NC,27217,9100125,710012257,9910019025
2601,3003,ODD,,,,,,,DICKEY MILL,RD,,,BURLINGTON,NC,27217,9100125,710012257,9910019026
3228,4798,EVEN,,,,,,,DICKEY MILL,RD,,,MEBANE,NC,27302,9100125,710012257,9910019027
3227,4799,ODD,,,,,,,DICKEY MILL,RD,,,MEBANE,NC,27302,9100125,710012257,9910019028
2701,2725,ODD,,,,,,,DIXIE,LN,,,GRAHAM,NC,27253,9100120,71001187,9910019029
900,1198,EVEN,,,,,,,DIXIE,ST,,,BURLINGTON,NC,27217,9100135,710011554,9910019030
901,1199,ODD,,,,,,,DIXIE,ST,,,BURLINGTON,NC,27217,9100135,710011554,9910019031
500,598,EVEN,,,,,,,DIXON,DR,,,BURLINGTON,NC,27217,9100134,710018153,9910019032
501,599,ODD,,,,,,,DIXON,DR,,,BURLINGTON,NC,27217,9100134,710018153,9910019033
1400,1698,EVEN,,,,,,,DIXON,LN,,,GREEN LEVEL,NC,27217,9100137,710012837,9910019034
1401,1699,ODD,,,,,,,DIXON,LN,,,GREEN LEVEL,NC,27217,9100137,710012837,9910019035
101,799,ODD,,,,,,,DIXON,RD,,,GRAHAM,NC,27253,9100115,710012224,9910019037
1700,1998,EVEN,,,,,,,DIXON SWIMMING POOL,RD,,,BURLINGTON,NC,27217,9100134,710018153,9910019038
1701,1999,ODD,,,,,,,DIXON SWIMMING POOL,RD,,,BURLINGTON,NC,27217,9100134,710018153,9910019039
1500,1698,EVEN,,,,,,,DIXON-LAMB,RD,,,GRAHAM,NC,27253,9100118,710016476,9910019040
1501,1699,ODD,,,,,,,DIXON-LAMB,RD,,,GRAHAM,NC,27253,9100118,710016476,9910019041
3300,4098,EVEN,,,,,,,DOCTOR PICKETT,RD,,,BURLINGTON,NC,27215,910012,710016528,9910019042
3301,4099,ODD,,,,,,,DOCTOR PICKETT,RD,,,BURLINGTON,NC,27215,910012,710016528,9910019043
3200,3498,EVEN,,,,,,,DODD,RD,,,ELON,NC,27244,910019,710016377,9910019044
3201,3499,ODD,,,,,,,DODD,RD,,,ELON,NC,27244,910019,710016377,9910019045
100,698,EVEN,,,,,,,DODSON,RD,,,MEBANE,NC,27302,9100123,710011692,9910019046
101,699,ODD,,,,,,,DODSON,RD,,,MEBANE,NC,27302,9100123,710011692,9910019047
3600,3798,EVEN,,,,,,,DOE,LN,,,HAW RIVER,NC,27258,9100121,710011723,9910019048
3601,3799,ODD,,,,,,,DOE,LN,,,HAW RIVER,NC,27258,9100121,710011723,9910019049
300,598,EVEN,,,,,,,DOGGETT,DR,,,GRAHAM,NC,27253,9100113,710016331,9910019050
